Currency,Type,p,d,q,AIC,BIC,Train_MAE,Train_MSE,Train_RMSE,Train_R2,Val_MAE,Val_MSE,Val_RMSE,Val_R2,Test_MAE,Test_MSE,Test_RMSE,Test_R2
USD_CNY,low,4,1,2,-4904.403635821194,-4870.437937837831,0.019666306830119256,0.05631664459801575,0.2373112820706503,0.4664770418371854,0.11318494460628328,0.03141032642378807,0.17722958676188372,-0.3043929079628156,0.08643296224568384,0.009737321602512526,0.09867786784539138,-3.243542959727492
USD_CNY,low,4,1,3,-4909.926810583312,-4871.1088700308965,0.019618940210569848,0.05631407897118106,0.23730587639411937,0.4665013476321799,0.11287690521970203,0.031109008416726404,0.17637746005860955,-0.29187991888559695,0.08363253198493587,0.00921874693957728,0.09601430591103224,-3.0175471520688344
USD_CNY,low,4,1,4,-4907.221126793716,-4863.55094367225,0.019616303111512873,0.05631431312510323,0.23730636975248523,0.46649912934495574,0.1129759724247096,0.03120087216241949,0.17663768613299793,-0.2956947922735478,0.08813431994238709,0.01004845431155189,0.10024197878908761,-3.379135176035132
USD_CNY,low,4,2,0,-4741.557697470989,-4717.301772833521,0.024774384731305395,0.07035093460707159,0.26523750603387825,0.3335213948025939,0.30567353290085114,0.16435671267993446,0.4054093149891039,-5.825326407096085,0.09931764361100105,0.015041603927971771,0.12264421685498167,-5.555159114297303
USD_CNY,low,4,2,1,-4894.497907785524,-4865.390798220562,0.023540965318093774,0.07029268817273517,0.26512768277329163,0.33407319987144035,0.19617851943367354,0.07816378408038785,0.27957786765119275,-2.24594798024066,0.024119536087938015,0.0008901430398085041,0.029835265036672692,0.6120739989983353
USD_CNY,low,4,2,2,-4885.442275672514,-4851.483981180058,0.023726059892221932,0.07029528739158972,0.2651325845526908,0.33404857583813563,0.10520885060394859,0.014407462244377098,0.12003108865780189,0.4016938468020833,0.049322720335870804,0.004447584085897219,0.0666902098204618,-0.9382654600455258
USD_CNY,low,4,2,3,-4896.281790248141,-4857.472310828191,0.023576536614339748,0.07029077407044357,0.26512407297422763,0.3340913333650839,0.09144693721965985,0.017633132626990327,0.13278980618628197,0.26773976069236727,0.032729249547089986,0.002209878831712626,0.04700934834384142,0.036930673446670115
USD_CNY,low,4,2,4,-4897.8621332638595,-4854.201468916416,0.023529641827645536,0.07028946112001068,0.26512159685700953,0.3341037717694646,0.20226559153799986,0.08223484386214246,0.28676618326110637,-2.4150089901635536,0.056026794009268036,0.0054640447853725686,0.07391917738565933,-1.3812409332994147
USD_EUR,close,0,0,0,-3662.5492755623372,-3652.778256222268,0.027288418742598356,0.001378299217364402,0.037125452419659505,-1.8153067715687143e-08,0.08964699025648497,0.008177964668407258,0.09043209976776641,-56.84311913181367,0.01986370091248506,0.0005263868790230708,0.022943122695550204,-0.38908989745582057
USD_EUR,close,0,0,1,-4842.1811692288065,-4827.524640218702,0.015071754691618323,0.0004126699386928433,0.02031427918221179,0.7005948048253409,0.08943763037448371,0.008149220577449098,0.09027303350086945,-56.63981085829524,0.019403295403768547,0.0004906632041375982,0.022150918810234448,-0.2948181785719781
USD_EUR,close,0,0,2,-5686.396830222179,-5666.85479154204,0.009984083923628186,0.0001747506882745034,0.013219330099309246,0.8732128051404364,0.08927940642823246,0.008129493048920836,0.0901637013931928,-56.500277144332806,0.0192506892231745,0.00047672798167006493,0.021834101347893046,-0.25804431980031683
USD_EUR,close,0,0,3,-6121.223745588824,-6096.79619723865,0.008000638150086434,0.00011103641008225839,0.010537381557211373,0.9194395449848438,0.09163959265492906,0.008570110154688705,0.09257488943924645,-59.616782139628846,0.018939270921678512,0.0004551850789255735,0.021335066883550507,-0.20119444424911648
USD_EUR,close,0,0,4,-6535.459156969623,-6506.146098949414,0.006442427813023696,7.419639502345614e-05,0.008613732931978802,0.9461681502567871,0.08895870766479783,0.008089422173416363,0.08994121509862074,-56.21685400428484,0.018714907143961797,0.0004393459912064272,0.020960581843222463,-0.15939644811285958
USD_EUR,close,0,1,0,-7713.524229173163,-7708.63974252112,0.004339059268785823,0.0008128468300144264,0.028510468779282223,0.41025371375859576,0.011266538461538453,0.0002068485769230766,0.014382231291530413,-0.46304947041766864,0.04668484848484851,0.00255841878787879,0.05058081442482703,-5.75144809517152
USD_EUR,close,0,1,1,-7711.618954555028,-7701.849981250943,0.00433816972722209,0.0008128446811495368,0.028510431093716152,0.41025527282857244,0.01127890109029524,0.0002073804131364185,0.014400708772015998,-0.4668111723440407,0.04665985516054268,0.002556085793428348,0.050557747115831296,-5.745291522598998
USD_EUR,close,0,1,2,-7712.517720190667,-7697.864260234539,0.004328854304086481,0.0008127802511182133,0.028509301133458415,0.4103020188701296,0.011252077753495978,0.00020622741615754486,0.014360620326348888,-0.45865597183733575,0.046594677361800375,0.0025502426268022562,0.05049992699798937,-5.729871906242832
USD_EUR,close,0,1,3,-7710.641675429991,-7691.1037288218195,0.004324841644072822,0.000812777513408444,0.028509253119091773,0.4103040051658371,0.011243870232039474,0.000205875196924213,0.014348351714542441,-0.4561647090476053,0.046549123260187675,0.0025461194034476697,0.05045908643096573,-5.718991072895618
USD_EUR,close,0,1,4,-7709.19195881688,-7684.769525556666,0.004326401964089986,0.0008127653591943584,0.028509039955676486,0.41031282343559516,0.011249183801701944,0.0002060839185827974,0.014355623239093363,-0.457641006910511,0.04656989474803097,0.0025479904880432156,0.05047762363704551,-5.723928704915972
USD_EUR,close,0,2,0,-7037.586818390679,-7032.703355804266,0.0062921207265247935,0.001033480273389851,0.03214778800150721,0.2501771174716908,0.4126395324071252,0.22260043398199694,0.4718055043998501,-1573.4630777576822,0.09069545450890495,0.011909294990859912,0.10912971635104671,-30.42760964773146
USD_EUR,close,0,2,1,-7552.1163034149795,-7542.349378242153,0.005118863001646921,0.0010157974665201224,0.03187157772248061,0.2630065575293723,0.023366778301395292,0.0006785426487786712,0.026048851198827775,-3.7993632720065573,0.03360795516250965,0.0012980640825344825,0.0360286564075665,-2.4254799561975395
